Ice-Agg collection for the random orientation. 
Volume ratio of agg subtracted from volume ratio of new agg (Vagg/Vellipse)
Mode from 300 aggregates. 
Ranges are taken from the aggregates being pulled from the db, 
not the bin edges (maximum range) 
Order: agg phi min, agg phi max, agg r min, agg r max, 
 monomer phi min, monomer phi max, monomer r min, monomer r max, value 
0.273 0.327 3867.992 4999.445 0.010 100.000 40.000 1000.000 0.008 
0.327 0.359 2.361 16.393 0.010 37.927 1.000 5.000 -0.140 
0.327 0.359 16.449 28.069 0.010 37.927 1.000 10.000 0.004 
0.327 0.359 28.137 40.451 0.010 100.000 1.000 10.000 0.005 
0.327 0.359 40.502 54.614 0.010 100.000 1.000 20.000 -0.005 
0.327 0.359 54.774 72.444 0.010 100.000 1.000 20.000 -0.001 
0.327 0.359 72.554 96.257 0.010 100.000 1.000 40.000 0.000 
0.327 0.359 96.336 130.737 0.010 100.000 1.000 50.000 0.001 
0.327 0.359 131.012 178.371 0.010 100.000 2.000 60.000 0.006 
0.327 0.359 178.703 241.123 0.010 100.000 2.000 90.000 -0.004 
0.327 0.359 242.046 317.651 0.010 100.000 2.000 100.000 0.003 
0.327 0.359 318.987 412.202 0.010 100.000 4.000 100.000 0.007 
0.327 0.359 413.312 528.968 0.010 100.000 4.000 200.000 0.012 
0.327 0.359 530.061 682.693 0.010 100.000 5.000 200.000 0.005 
0.327 0.359 684.254 891.444 0.010 100.000 6.000 300.000 -0.003 
0.327 0.359 892.002 1190.565 0.010 100.000 9.000 500.000 0.008 
0.327 0.359 1192.674 1613.788 0.010 100.000 9.000 600.000 -0.002 
0.327 0.359 1618.405 2187.860 0.010 100.000 20.000 800.000 0.004 
0.327 0.359 2190.451 2930.673 0.010 100.000 20.000 1000.000 0.010 
0.327 0.359 2933.433 3848.904 0.010 100.000 30.000 1000.000 0.002 
0.327 0.359 3855.409 4995.553 0.010 100.000 40.000 1000.000 0.015 
0.359 0.384 2.306 16.067 0.010 23.357 1.000 6.000 -0.441 
0.359 0.383 16.213 27.648 0.010 37.927 1.000 9.000 -0.094 
0.359 0.384 27.734 39.719 0.010 100.000 1.000 10.000 -0.002 
0.359 0.384 40.017 54.277 0.010 100.000 1.000 20.000 0.011 
0.359 0.384 54.358 71.518 0.010 100.000 1.000 20.000 0.007 
0.359 0.384 71.627 94.907 0.010 100.000 1.000 30.000 -0.050 
0.359 0.384 95.028 127.957 0.010 100.000 2.000 40.000 0.004 
0.359 0.384 128.115 173.929 0.010 100.000 2.000 70.000 0.001 
0.359 0.384 174.198 235.162 0.010 100.000 2.000 90.000 0.005 
0.359 0.384 235.633 314.112 0.010 100.000 2.000 100.000 0.005 
0.359 0.383 314.518 410.292 0.010 100.000 3.000 100.000 -0.001 
0.359 0.384 410.511 526.736 0.010 100.000 5.000 100.000 0.007 
0.359 0.384 529.194 683.246 0.010 100.000 6.000 200.000 0.010 
0.359 0.384 683.799 891.874 0.010 100.000 7.000 400.000 0.004 
0.359 0.384 894.870 1191.844 0.010 100.000 9.000 400.000 0.010 
0.359 0.384 1194.845 1617.979 0.010 100.000 20.000 700.000 -0.001 
0.359 0.384 1623.593 2206.148 0.010 100.000 20.000 700.000 0.006 
0.359 0.384 2211.799 2950.804 0.010 100.000 30.000 1000.000 0.003 
0.359 0.384 2957.856 3867.928 0.010 100.000 30.000 1000.000 0.009 
0.359 0.384 3872.318 4998.235 0.010 100.000 50.000 1000.000 0.012 
0.384 0.405 2.493 15.834 0.010 23.357 1.000 5.000 -0.089 
0.384 0.405 16.037 27.112 0.010 61.585 1.000 10.000 -0.023 
0.384 0.405 27.227 39.307 0.010 100.000 1.000 10.000 -0.034 
0.384 0.405 39.352 53.228 0.010 100.000 1.000 20.000 0.013 
0.384 0.405 53.315 70.276 0.010 100.000 1.000 20.000 -0.001 
0.384 0.405 70.562 93.303 0.010 100.000 1.000 40.000 0.004 
0.384 0.405 93.497 125.111 0.010 100.000 1.000 50.000 0.005 
0.384 0.405 125.338 171.331 0.010 100.000 1.000 70.000 0.018 
0.384 0.405 171.912 232.444 0.010 100.000 2.000 90.000 0.011 
0.384 0.405 232.565 310.743 0.010 100.000 2.000 100.000 0.017 
0.384 0.405 310.915 407.994 0.010 100.000 3.000 100.000 0.014 
0.384 0.405 408.970 527.827 0.010 100.000 4.000 200.000 0.003 
0.384 0.405 529.975 682.229 0.010 100.000 5.000 200.000 0.010 
0.384 0.405 682.502 884.997 0.010 100.000 6.000 300.000 0.004 
0.384 0.404 885.699 1173.378 0.010 100.000 8.000 400.000 0.004 
0.384 0.405 1173.827 1601.031 0.010 100.000 20.000 600.000 0.007 
0.384 0.405 1604.366 2173.707 0.010 100.000 20.000 900.000 0.012 
0.384 0.405 2176.529 2918.432 0.010 100.000 30.000 1000.000 0.016 
0.384 0.405 2929.613 3839.982 0.010 100.000 30.000 1000.000 -0.002 
0.384 0.405 3857.253 4995.808 0.010 100.000 40.000 1000.000 0.006 
0.405 0.424 2.499 16.031 0.010 14.384 1.000 6.000 -0.055 
0.405 0.424 16.048 27.012 0.010 37.927 1.000 10.000 -0.002 
0.405 0.424 27.056 39.081 0.010 61.585 1.000 10.000 0.010 
0.405 0.423 39.107 53.125 0.010 61.585 1.000 20.000 -0.003 
0.405 0.423 53.335 70.010 0.010 100.000 1.000 20.000 0.012 
0.405 0.423 70.056 91.748 0.010 100.000 1.000 30.000 0.010 
0.405 0.424 91.858 124.441 0.010 100.000 1.000 40.000 0.006 
0.405 0.423 124.595 170.445 0.010 100.000 2.000 60.000 0.004 
0.405 0.423 171.120 233.314 0.010 100.000 2.000 80.000 0.003 
0.405 0.423 233.389 312.737 0.010 100.000 3.000 100.000 -0.003 
0.405 0.424 313.288 410.481 0.010 100.000 3.000 100.000 -0.001 
0.405 0.424 411.917 531.859 0.010 100.000 4.000 100.000 0.008 
0.405 0.424 532.217 681.496 0.010 100.000 5.000 300.000 0.008 
0.405 0.423 684.910 876.874 0.010 100.000 7.000 300.000 0.001 
0.405 0.423 877.094 1153.648 0.010 100.000 9.000 400.000 0.007 
0.405 0.423 1154.810 1570.181 0.010 100.000 10.000 600.000 0.009 
0.405 0.424 1570.560 2139.324 0.010 100.000 20.000 900.000 0.007 
0.405 0.423 2139.752 2863.193 0.010 100.000 30.000 1000.000 0.007 
0.405 0.424 2870.633 3815.057 0.010 100.000 30.000 1000.000 0.007 
0.405 0.424 3821.227 4992.633 0.010 100.000 40.000 1000.000 0.009 
0.424 0.441 2.615 15.775 0.010 14.384 1.000 6.000 -0.095 
0.424 0.441 15.795 26.682 0.010 37.927 1.000 10.000 -0.003 
0.424 0.441 26.729 38.680 0.010 100.000 1.000 10.000 -0.016 
0.424 0.441 38.706 52.301 0.010 61.585 1.000 20.000 -0.000 
0.424 0.441 52.479 68.586 0.010 100.000 1.000 30.000 0.007 
0.424 0.441 68.871 89.517 0.010 100.000 1.000 30.000 0.001 
0.424 0.441 89.755 119.639 0.010 100.000 1.000 50.000 -0.001 
0.424 0.441 120.019 164.336 0.010 100.000 2.000 70.000 0.003 
0.424 0.441 164.655 224.379 0.010 100.000 2.000 90.000 0.005 
0.424 0.441 224.691 303.411 0.010 100.000 2.000 100.000 0.009 
0.424 0.441 303.675 402.457 0.010 100.000 3.000 100.000 0.012 
0.424 0.441 403.126 519.111 0.010 100.000 5.000 200.000 0.006 
0.424 0.441 520.377 666.738 0.010 100.000 5.000 200.000 -0.002 
0.424 0.441 667.181 857.760 0.010 100.000 7.000 300.000 0.005 
0.424 0.441 857.840 1136.854 0.010 100.000 9.000 400.000 0.003 
0.424 0.441 1137.586 1537.119 0.010 100.000 20.000 600.000 0.008 
0.424 0.441 1542.564 2103.480 0.010 100.000 20.000 700.000 0.006 
0.424 0.441 2114.464 2876.303 0.010 100.000 20.000 1000.000 -0.005 
0.424 0.441 2880.160 3834.263 0.010 100.000 30.000 1000.000 0.006 
0.424 0.441 3855.693 4999.428 0.010 100.000 40.000 1000.000 0.013 
0.441 0.458 2.365 15.570 0.010 37.927 1.000 6.000 -0.233 
0.441 0.458 15.654 26.585 0.010 37.927 1.000 10.000 0.004 
0.441 0.458 26.627 38.594 0.010 61.585 1.000 10.000 0.027 
0.441 0.457 38.669 52.287 0.010 100.000 1.000 20.000 0.007 
0.441 0.458 52.410 68.548 0.010 100.000 1.000 30.000 0.003 
0.441 0.458 68.647 88.986 0.010 100.000 1.000 30.000 0.004 
0.441 0.458 89.100 118.657 0.010 100.000 1.000 50.000 0.000 
0.441 0.458 118.921 162.075 0.010 100.000 2.000 70.000 0.006 
0.441 0.457 162.449 223.201 0.010 100.000 2.000 90.000 0.002 
0.441 0.458 223.848 303.898 0.010 100.000 2.000 100.000 0.001 
0.441 0.458 304.371 404.994 0.010 100.000 4.000 100.000 0.003 
0.441 0.458 405.547 523.878 0.010 100.000 4.000 200.000 0.012 
0.441 0.458 524.236 669.717 0.010 100.000 5.000 200.000 -0.001 
0.441 0.458 669.951 857.368 0.010 100.000 7.000 300.000 0.005 
0.441 0.458 857.773 1126.432 0.010 100.000 8.000 400.000 0.015 
0.441 0.458 1129.007 1538.182 0.010 100.000 9.000 600.000 0.005 
0.441 0.458 1541.011 2114.052 0.010 100.000 20.000 900.000 0.010 
0.441 0.458 2114.647 2865.767 0.010 100.000 20.000 1000.000 -0.001 
0.441 0.458 2874.012 3831.796 0.010 100.000 40.000 1000.000 0.009 
0.441 0.458 3834.485 4995.572 0.010 100.000 40.000 1000.000 0.005 
0.458 0.474 2.363 15.810 0.010 23.357 1.000 7.000 -0.211 
0.458 0.474 15.912 26.651 0.010 100.000 1.000 10.000 -0.040 
0.458 0.474 26.685 38.900 0.010 61.585 1.000 10.000 -0.002 
0.458 0.474 38.922 52.499 0.010 100.000 1.000 20.000 -0.000 
0.458 0.474 52.613 68.330 0.010 100.000 1.000 20.000 0.006 
0.458 0.474 68.461 88.632 0.010 100.000 1.000 30.000 0.001 
0.458 0.474 88.700 117.234 0.010 100.000 1.000 50.000 0.000 
0.458 0.474 117.288 159.891 0.010 100.000 2.000 60.000 0.003 
0.458 0.474 160.432 220.486 0.010 100.000 2.000 90.000 0.002 
0.458 0.474 220.952 299.351 0.010 100.000 3.000 100.000 0.004 
0.458 0.474 300.690 402.447 0.010 100.000 3.000 100.000 -0.005 
0.458 0.474 403.572 520.639 0.010 100.000 4.000 200.000 0.015 
0.458 0.474 521.537 665.681 0.010 100.000 5.000 200.000 0.011 
0.458 0.474 666.320 850.541 0.010 100.000 7.000 300.000 0.006 
0.458 0.474 850.922 1110.675 0.010 100.000 8.000 400.000 0.005 
0.458 0.474 1112.822 1511.878 0.010 100.000 20.000 500.000 0.003 
0.458 0.474 1519.925 2079.292 0.010 100.000 20.000 800.000 0.011 
0.458 0.474 2080.446 2854.163 0.010 100.000 20.000 1000.000 0.007 
0.458 0.474 2865.158 3819.382 0.010 100.000 30.000 1000.000 0.000 
0.458 0.474 3827.112 4997.532 0.010 100.000 40.000 1000.000 -0.000 
0.474 0.490 2.683 15.697 0.010 23.357 1.000 6.000 -0.027 
0.474 0.490 15.715 26.449 0.010 37.927 1.000 10.000 -0.030 
0.474 0.490 26.535 38.960 0.010 61.585 1.000 10.000 0.001 
0.474 0.490 38.975 52.709 0.010 100.000 1.000 20.000 0.004 
0.474 0.490 52.787 68.709 0.010 100.000 1.000 30.000 0.003 
0.474 0.490 68.873 88.216 0.010 100.000 1.000 30.000 0.004 
0.474 0.490 88.295 115.842 0.010 100.000 1.000 50.000 0.005 
0.474 0.490 115.912 158.608 0.010 100.000 2.000 60.000 0.001 
0.474 0.490 159.215 217.310 0.010 100.000 2.000 80.000 0.012 
0.474 0.490 217.738 298.106 0.010 100.000 3.000 100.000 0.002 
0.474 0.490 298.984 399.382 0.010 100.000 3.000 100.000 0.009 
0.474 0.490 399.738 517.772 0.010 100.000 3.000 200.000 0.002 
0.474 0.490 518.552 661.363 0.010 100.000 5.000 200.000 0.005 
0.474 0.490 661.925 839.754 0.010 100.000 6.000 300.000 0.006 
0.474 0.490 840.327 1096.341 0.010 100.000 7.000 400.000 0.002 
0.474 0.490 1098.006 1485.649 0.010 100.000 10.000 700.000 0.002 
0.474 0.490 1495.666 2050.356 0.010 100.000 20.000 800.000 -0.001 
0.474 0.490 2050.407 2810.445 0.010 100.000 30.000 1000.000 0.006 
0.474 0.490 2815.105 3805.492 0.010 100.000 30.000 1000.000 -0.000 
0.474 0.490 3810.382 4990.875 0.010 100.000 40.000 1000.000 0.013 
0.490 0.506 2.357 15.616 0.010 23.357 1.000 6.000 -0.073 
0.490 0.506 15.633 26.604 0.010 37.927 1.000 10.000 0.041 
0.490 0.506 26.694 39.037 0.010 100.000 1.000 10.000 -0.000 
0.490 0.506 39.090 52.654 0.010 61.585 1.000 20.000 -0.003 
0.490 0.506 52.834 68.542 0.010 100.000 1.000 30.000 -0.010 
0.490 0.506 68.600 88.046 0.010 100.000 1.000 30.000 0.003 
0.490 0.506 88.063 115.574 0.010 100.000 1.000 40.000 0.003 
0.490 0.505 115.656 157.438 0.010 100.000 2.000 60.000 0.003 
0.490 0.506 158.859 216.299 0.010 100.000 2.000 90.000 0.003 
0.490 0.506 217.104 297.049 0.010 100.000 3.000 100.000 0.008 
0.490 0.506 298.237 400.970 0.010 100.000 3.000 100.000 0.011 
0.490 0.506 401.474 519.313 0.010 100.000 4.000 200.000 0.006 
0.490 0.506 520.965 664.963 0.010 100.000 5.000 300.000 0.003 
0.490 0.506 666.005 844.663 0.010 100.000 7.000 300.000 0.008 
0.490 0.506 846.657 1110.440 0.010 100.000 8.000 400.000 0.002 
0.490 0.506 1112.459 1510.501 0.010 100.000 20.000 600.000 0.004 
0.490 0.506 1512.403 2064.064 0.010 100.000 20.000 800.000 0.000 
0.490 0.506 2068.566 2814.684 0.010 100.000 20.000 1000.000 -0.002 
0.490 0.506 2818.763 3794.660 0.010 100.000 30.000 1000.000 0.003 
0.490 0.506 3796.330 4997.278 0.010 100.000 40.000 1000.000 0.006 
0.506 0.522 2.337 15.799 0.010 23.357 1.000 7.000 0.004 
0.506 0.522 15.927 26.513 0.010 100.000 1.000 10.000 0.026 
0.506 0.522 26.638 39.038 0.010 61.585 1.000 10.000 0.002 
0.506 0.522 39.068 52.660 0.010 61.585 1.000 20.000 0.004 
0.506 0.522 52.792 68.485 0.010 100.000 1.000 30.000 0.007 
0.506 0.522 68.519 87.511 0.010 100.000 1.000 30.000 0.006 
0.506 0.522 87.586 113.187 0.010 100.000 1.000 40.000 0.008 
0.506 0.522 113.609 154.734 0.010 100.000 2.000 70.000 -0.003 
0.506 0.522 155.229 214.487 0.010 100.000 2.000 90.000 0.007 
0.506 0.522 215.352 296.850 0.010 100.000 2.000 100.000 -0.001 
0.506 0.522 297.032 403.931 0.010 100.000 3.000 100.000 -0.004 
0.506 0.522 404.214 524.328 0.010 100.000 4.000 200.000 0.001 
0.506 0.522 524.948 665.171 0.010 100.000 5.000 200.000 -0.003 
0.506 0.522 665.705 843.008 0.010 100.000 6.000 300.000 0.012 
0.506 0.522 843.704 1098.936 0.010 100.000 8.000 500.000 0.004 
0.506 0.522 1100.140 1487.682 0.010 100.000 20.000 600.000 -0.000 
0.506 0.522 1490.661 2044.356 0.010 100.000 20.000 900.000 0.008 
0.506 0.522 2047.328 2804.203 0.010 100.000 20.000 1000.000 0.007 
0.506 0.522 2805.031 3816.709 0.010 100.000 30.000 1000.000 0.009 
0.506 0.522 3821.749 4996.123 0.010 100.000 40.000 1000.000 -0.000 
0.522 0.539 2.251 15.818 0.010 23.357 1.000 7.000 0.026 
0.522 0.539 15.821 26.860 0.010 23.357 1.000 10.000 -0.035 
0.522 0.539 26.918 39.066 0.010 37.927 1.000 10.000 0.004 
0.522 0.539 39.202 52.679 0.010 100.000 1.000 20.000 0.001 
0.522 0.539 52.703 68.321 0.010 100.000 1.000 30.000 0.004 
0.522 0.539 68.388 87.327 0.010 100.000 1.000 30.000 -0.022 
0.522 0.539 87.420 114.481 0.010 100.000 1.000 40.000 0.007 
0.522 0.539 114.616 155.490 0.010 100.000 2.000 60.000 -0.004 
0.522 0.539 155.663 213.647 0.010 100.000 2.000 90.000 0.003 
0.522 0.539 214.206 296.878 0.010 100.000 2.000 100.000 0.005 
0.522 0.539 297.366 402.709 0.010 100.000 3.000 100.000 0.011 
0.522 0.539 402.979 520.545 0.010 100.000 5.000 200.000 0.008 
0.522 0.539 521.545 660.007 0.010 100.000 6.000 200.000 0.011 
0.522 0.539 661.263 836.906 0.010 100.000 6.000 300.000 0.001 
0.522 0.539 837.700 1085.000 0.010 100.000 8.000 400.000 0.011 
0.522 0.539 1086.150 1479.660 0.010 100.000 10.000 600.000 0.000 
0.522 0.539 1486.195 2026.637 0.010 100.000 20.000 800.000 0.006 
0.522 0.538 2030.617 2802.375 0.010 100.000 20.000 1000.000 0.008 
0.522 0.539 2803.240 3820.514 0.010 100.000 30.000 1000.000 0.003 
0.522 0.539 3829.849 4988.846 0.010 100.000 40.000 1000.000 -0.001 
0.539 0.557 2.267 15.971 0.010 14.384 1.000 6.000 0.038 
0.539 0.557 16.012 27.101 0.010 23.357 1.000 10.000 0.003 
0.539 0.557 27.195 39.663 0.010 37.927 1.000 10.000 0.005 
0.539 0.557 39.715 53.202 0.010 61.585 1.000 20.000 0.011 
0.539 0.557 53.299 68.862 0.010 100.000 1.000 30.000 -0.000 
0.539 0.557 68.921 87.411 0.010 100.000 1.000 30.000 0.004 
0.539 0.557 87.485 113.666 0.010 100.000 1.000 50.000 0.005 
0.539 0.557 113.736 154.702 0.010 100.000 2.000 70.000 0.002 
0.539 0.557 155.114 211.254 0.010 100.000 2.000 90.000 -0.003 
0.539 0.557 211.587 296.826 0.010 100.000 2.000 100.000 0.010 
0.539 0.557 297.541 401.602 0.010 100.000 3.000 100.000 -0.014 
0.539 0.557 401.950 521.928 0.010 100.000 5.000 200.000 0.006 
0.539 0.557 522.425 661.560 0.010 100.000 5.000 300.000 -0.001 
0.539 0.557 662.076 833.913 0.010 100.000 7.000 300.000 0.007 
0.539 0.557 834.944 1080.391 0.010 100.000 8.000 500.000 0.008 
0.539 0.557 1082.797 1466.413 0.010 100.000 9.000 600.000 -0.001 
0.539 0.557 1470.404 2015.886 0.010 100.000 20.000 800.000 -0.002 
0.539 0.557 2021.289 2794.760 0.010 100.000 20.000 1000.000 0.006 
0.539 0.557 2796.686 3821.286 0.010 100.000 30.000 1000.000 0.009 
0.539 0.557 3831.008 4999.251 0.010 100.000 40.000 1000.000 -0.001 
0.557 0.576 2.263 16.257 0.010 37.927 1.000 7.000 -0.077 
0.557 0.576 16.276 27.662 0.010 61.585 1.000 10.000 -0.001 
0.557 0.576 27.772 40.127 0.010 37.927 1.000 10.000 -0.003 
0.557 0.576 40.224 53.664 0.010 100.000 1.000 20.000 0.007 
0.557 0.576 53.727 69.190 0.010 100.000 1.000 30.000 0.007 
0.557 0.576 69.214 87.975 0.010 61.585 1.000 30.000 -0.000 
0.557 0.576 88.353 114.099 0.010 100.000 1.000 50.000 0.002 
0.557 0.576 114.302 155.422 0.010 100.000 1.000 70.000 0.001 
0.557 0.576 155.739 213.262 0.010 100.000 2.000 90.000 0.002 
0.557 0.576 213.961 297.510 0.010 100.000 2.000 100.000 0.009 
0.557 0.576 299.102 405.629 0.010 100.000 4.000 100.000 0.011 
0.557 0.576 407.666 528.034 0.010 100.000 4.000 200.000 0.017 
0.557 0.576 528.485 665.432 0.010 100.000 5.000 300.000 0.007 
0.557 0.576 667.558 836.294 0.010 100.000 7.000 300.000 0.008 
0.557 0.576 836.811 1076.764 0.010 100.000 8.000 500.000 0.003 
0.557 0.576 1077.113 1450.901 0.010 100.000 10.000 700.000 0.001 
0.557 0.576 1457.475 2003.850 0.010 100.000 20.000 800.000 0.005 
0.557 0.576 2008.248 2793.959 0.010 100.000 20.000 1000.000 0.010 
0.557 0.576 2800.392 3829.958 0.010 100.000 30.000 1000.000 0.006 
0.557 0.576 3831.020 4999.799 0.010 100.000 40.000 1000.000 0.011 
0.576 0.598 2.379 16.810 0.010 23.357 1.000 7.000 -0.094 
0.576 0.598 16.825 28.387 0.010 37.927 1.000 10.000 0.005 
0.576 0.598 28.423 40.730 0.010 61.585 1.000 10.000 0.001 
0.576 0.598 40.826 54.468 0.010 100.000 1.000 20.000 0.002 
0.576 0.598 54.542 70.069 0.010 100.000 1.000 30.000 0.003 
0.576 0.598 70.102 88.117 0.010 100.000 1.000 40.000 0.002 
0.576 0.598 88.482 114.712 0.010 100.000 1.000 50.000 0.006 
0.576 0.598 114.772 156.903 0.010 100.000 2.000 70.000 -0.002 
0.576 0.598 157.067 216.563 0.010 100.000 2.000 90.000 0.003 
0.576 0.598 216.698 303.569 0.010 100.000 2.000 100.000 0.000 
0.576 0.598 305.246 408.162 0.010 100.000 3.000 100.000 -0.001 
0.576 0.598 408.562 529.355 0.010 100.000 4.000 200.000 -0.002 
0.576 0.598 530.512 669.118 0.010 100.000 5.000 300.000 0.009 
0.576 0.598 669.895 842.419 0.010 100.000 7.000 300.000 0.011 
0.576 0.598 844.429 1076.520 0.010 100.000 8.000 500.000 -0.001 
0.576 0.598 1078.898 1459.509 0.010 100.000 20.000 600.000 0.003 
0.576 0.598 1460.568 2017.619 0.010 100.000 20.000 900.000 0.006 
0.576 0.598 2019.037 2810.483 0.010 100.000 20.000 1000.000 0.000 
0.576 0.598 2818.609 3846.008 0.010 100.000 30.000 1000.000 -0.018 
0.576 0.598 3852.430 4995.516 0.010 100.000 50.000 1000.000 0.001 
0.598 0.623 2.016 17.002 0.010 14.384 1.000 8.000 -0.096 
0.598 0.623 17.193 28.583 0.010 23.357 1.000 10.000 -0.001 
0.598 0.623 28.656 41.134 0.010 37.927 1.000 10.000 0.006 
0.598 0.623 41.206 54.610 0.010 100.000 1.000 20.000 0.005 
0.598 0.623 54.634 69.496 0.010 100.000 1.000 30.000 0.003 
0.598 0.623 69.573 87.386 0.010 100.000 1.000 40.000 0.002 
0.598 0.623 87.512 113.335 0.010 100.000 1.000 50.000 0.005 
0.598 0.623 113.596 155.361 0.010 100.000 2.000 70.000 0.003 
0.598 0.623 156.147 215.284 0.010 100.000 2.000 80.000 0.004 
0.598 0.623 215.522 300.467 0.010 100.000 2.000 100.000 0.001 
0.598 0.623 300.727 405.213 0.010 100.000 3.000 100.000 0.002 
0.598 0.623 408.444 524.182 0.010 100.000 4.000 200.000 0.010 
0.598 0.623 524.972 660.418 0.010 100.000 6.000 300.000 0.004 
0.598 0.623 660.924 828.135 0.010 100.000 6.000 300.000 0.004 
0.598 0.623 828.736 1056.041 0.010 100.000 8.000 400.000 -0.000 
0.598 0.623 1057.588 1426.819 0.010 100.000 10.000 600.000 0.001 
0.598 0.623 1433.840 1997.254 0.010 100.000 20.000 800.000 0.001 
0.598 0.623 1998.001 2820.593 0.010 100.000 20.000 1000.000 0.008 
0.598 0.623 2823.562 3831.449 0.010 100.000 30.000 1000.000 0.014 
0.598 0.623 3841.121 4999.667 0.010 100.000 40.000 1000.000 0.005 
0.623 0.655 3.707 17.086 0.010 14.384 1.000 6.000 -0.035 
0.623 0.654 17.280 29.108 0.010 37.927 1.000 9.000 -0.001 
0.623 0.655 29.193 41.873 0.010 61.585 1.000 10.000 -0.005 
0.623 0.655 41.914 55.125 0.010 100.000 1.000 20.000 0.002 
0.623 0.655 55.400 69.523 0.010 100.000 1.000 20.000 0.004 
0.623 0.655 69.554 87.245 0.010 100.000 1.000 40.000 0.005 
0.623 0.655 87.348 112.733 0.010 100.000 1.000 50.000 0.006 
0.623 0.655 113.003 155.003 0.010 100.000 2.000 80.000 0.005 
0.623 0.655 155.276 216.281 0.010 100.000 2.000 90.000 -0.003 
0.623 0.655 217.100 305.657 0.010 100.000 3.000 100.000 -0.002 
0.623 0.655 306.193 413.847 0.010 100.000 3.000 100.000 0.007 
0.623 0.655 414.397 531.817 0.010 100.000 4.000 100.000 0.022 
0.623 0.655 531.918 669.327 0.010 100.000 5.000 100.000 -0.001 
0.623 0.655 671.682 837.831 0.010 100.000 7.000 300.000 0.002 
0.623 0.655 839.315 1069.600 0.010 100.000 9.000 400.000 0.007 
0.623 0.655 1075.532 1449.269 0.010 100.000 20.000 600.000 0.003 
0.623 0.655 1449.745 2020.200 0.010 100.000 20.000 900.000 -0.003 
0.623 0.655 2029.067 2832.179 0.010 100.000 20.000 900.000 0.012 
0.623 0.654 2837.393 3860.188 0.010 100.000 30.000 1000.000 0.016 
0.623 0.655 3862.545 4999.148 0.010 100.000 40.000 1000.000 0.003 
