Agg-Agg collection for the random orientation.
Mean value taken from the average across 300 aggregates.
Major axis taken as the largest axis from the fit-ellipsoid
Ranges are taken from the aggregates being pulled from the db,
not the bin edges (maximum range)
Order: agg phi min, agg phi max, agg r min, agg r max, value
0.007 0.272 2.298 23.521 23.460
0.011 0.273 23.564 46.025 50.141
0.011 0.273 46.075 85.355 74.761
0.008 0.272 85.565 160.111 108.507
0.007 0.273 160.308 282.920 148.612
0.009 0.272 283.660 484.827 197.285
0.008 0.272 485.899 873.922 252.701
0.008 0.273 874.271 1632.020 342.512
0.008 0.273 1636.359 2914.791 450.767
0.012 0.272 2915.949 4997.315 627.387
0.273 0.327 2.639 27.861 838.367
0.273 0.327 28.077 55.709 1123.531
0.273 0.327 55.854 101.046 1502.820
0.273 0.327 101.165 183.783 1978.503
0.273 0.327 184.282 318.742 2603.258
0.273 0.327 319.561 529.782 3421.622
0.273 0.327 530.057 912.425 4780.679
0.273 0.327 912.765 1670.856 6422.857
0.273 0.327 1674.948 2939.377 8669.322
0.273 0.327 2944.385 4996.418 11497.840
0.327 0.359 2.411 28.129 21.673
0.327 0.359 28.150 54.676 47.175
0.327 0.359 54.737 96.278 71.453
0.327 0.359 96.417 178.450 100.765
0.327 0.359 178.528 318.175 136.322
0.327 0.359 319.240 529.344 180.959
0.327 0.359 529.454 891.480 246.764
0.327 0.359 891.960 1613.864 329.524
0.327 0.359 1618.580 2931.278 446.816
0.327 0.359 2932.242 4999.408 574.178
0.359 0.384 2.164 27.681 746.475
0.359 0.384 27.734 54.260 966.378
0.359 0.384 54.333 94.777 1248.265
0.359 0.384 94.995 174.127 1642.679
0.359 0.384 174.203 314.126 2203.057
0.359 0.384 314.518 528.773 3035.781
0.359 0.384 529.013 893.438 3950.186
0.359 0.384 895.126 1623.252 5207.708
0.359 0.384 1627.555 2956.758 6981.812
0.359 0.384 2961.841 4996.304 9149.349
0.384 0.405 2.480 27.079 21.895
0.384 0.405 27.146 53.071 46.404
0.384 0.405 53.267 93.162 69.753
0.384 0.405 93.386 171.581 96.264
0.384 0.405 171.820 310.588 127.234
0.384 0.405 311.403 527.520 171.123
0.384 0.405 529.170 884.656 225.459
0.384 0.405 885.490 1600.898 309.390
0.384 0.405 1602.381 2926.906 422.710
0.384 0.405 2930.710 4995.690 565.050
0.405 0.424 2.437 27.027 732.281
0.405 0.424 27.056 53.127 948.184
0.405 0.424 53.333 91.802 1214.677
0.405 0.424 91.874 170.385 1610.304
0.405 0.423 170.859 311.672 2082.794
0.405 0.424 313.307 531.082 2813.684
0.405 0.424 531.917 876.067 3911.810
0.405 0.423 877.813 1566.359 5177.799
0.405 0.423 1571.774 2866.001 6846.750
0.405 0.424 2869.888 4994.153 8871.221
0.424 0.441 2.413 26.682 20.460
0.424 0.441 26.729 52.343 44.023
0.424 0.441 52.394 89.404 68.536
0.424 0.441 89.624 163.754 94.825
0.424 0.441 164.648 303.117 125.868
0.424 0.441 303.983 517.943 164.201
0.424 0.441 520.332 857.447 217.102
0.424 0.441 858.420 1537.104 305.204
0.424 0.441 1541.326 2875.830 407.452
0.424 0.441 2877.467 4990.160 557.213
0.441 0.458 2.332 26.517 727.687
0.441 0.458 26.627 52.407 932.999
0.441 0.458 52.449 88.980 1214.793
0.441 0.458 89.121 162.172 1604.348
0.441 0.458 163.046 304.294 2111.951
0.441 0.458 304.528 524.021 2770.898
0.441 0.458 524.707 857.476 3791.863
0.441 0.458 858.242 1540.393 5234.957
0.441 0.458 1541.497 2863.422 6892.396
0.441 0.458 2871.681 4997.365 8892.777
0.458 0.474 2.331 26.642 20.174
0.458 0.474 26.689 52.410 43.653
0.458 0.474 52.532 88.485 65.321
0.458 0.474 88.681 159.666 92.222
0.458 0.474 160.634 299.222 122.178
