	1	2	3	4	5	6	7	8	9	10	20	30	40	50	60	70	80	90	100	200	300	400	500	600	700	800	900	1000
0.01	10.211614797730807	20.58947634985801	30.682678340356077	41.26605706033021	51.20102027196687	61.76595005361658	71.0468289419395	82.64821077221575	93.98784504382411	104.27767882907547	205.34003534422146	303.36812855378207	380.39717043312305	516.1492743643856	616.4599576549252	714.982696937694	816.2899258376091	923.062929051537	1019.1469539316342	2051.3958467506072	3084.3234833154984	4146.41324803809	5077.657694253108	6144.596803874303	7139.210552643527	8183.004313030202	9223.544907544556	10323.224230859403
0.016237767391887217	8.706994600657104	17.595476829955363	26.267190226639926	35.29856016005192	43.39951834024859	52.54170337518632	61.97212998779737	69.20639766474719	78.5304282855586	85.92724103667179	174.70180127122381	262.4404884199531	347.2874470930876	439.36693035932467	527.1813338354395	615.3818757040168	698.5854584539611	781.8184505810426	878.8784011739809	1741.0158741109744	2612.2565773623896	3483.9608266255646	4321.927045990293	5188.212781242567	6008.679278030888	7034.404884730113	7853.934440931789	8766.972806098292
0.026366508987303583	7.37992983340256	14.822774390092322	22.06605698029529	29.734991021701262	37.01053062155911	44.46070478781017	51.485204575615526	58.73988482927901	66.73660947337491	73.83124404074434	148.59752052961582	226.79028010399583	297.61972726235575	372.9597657363375	444.5592811377513	521.084077372799	599.277402257397	663.9123021523242	746.3605780464248	1494.6409483553434	2213.062106932027	3004.2284263585634	3726.755461327147	4412.065522844359	5280.367305284702	5928.8906014162985	6600.222456321308	7406.727052272866
0.04281332398719394	5.628121856337338	11.215685256015947	18.597022644661685	22.74278339277924	30.858709932952973	33.867607853250256	39.19618384199533	50.274555391673736	50.29260219688197	61.678672217000205	111.8587776724821	184.91785878965024	245.14559452813293	282.09230703160983	339.6094090871173	392.150764502268	454.5007762103881	545.0936842735797	563.6102384027967	1243.870883063357	1685.849336649562	2261.835012954664	2811.066577714978	3372.7166876998017	4234.4340549916515	4510.70266907583	5089.8798110655	6103.5734728691505
0.06951927961775606	5.297150157608989	10.363845759572381	16.015114208634323	21.180882794542388	27.065692337749404	31.58024374061944	33.90292646759554	42.615201702721194	43.71431801664574	53.86588588793025	106.0705414817551	157.35639939834877	213.1731857031649	263.67081217402637	291.6785433455239	377.62784897612227	390.92275482000946	436.7376506765694	489.07041097548307	1053.6257127728254	1461.5374808473132	1941.2842538905957	2636.926629314362	2920.349659029772	3722.7242020315434	3898.7266650434017	4778.388663053953	5347.544897739128
0.11288378916846889	4.5185657198152445	9.125447931672003	13.635383548667846	18.226829386953973	22.72581173064016	27.201759736434948	29.354181469751722	33.473930075119945	40.599394931316446	45.10861461615274	91.74387965285146	135.44251958955874	179.99668414041994	222.8534387346759	247.86415194610953	291.0743954253533	330.61120359964787	401.911237686932	418.04938436284823	903.2974254506134	1375.9728346819234	1808.2514062913096	2080.7694470224283	2684.4814840045965	2931.0227871506977	3640.7047696236614	4137.398357082971	4554.161352236951
0.18329807108324356	3.8703891954966463	7.90184350851866	11.775007046592117	14.220205613988266	19.24807064561781	23.242889513404727	27.302675883575866	31.2372107540016	35.276721025212716	38.53184502142895	77.92262658957624	117.07875421200495	155.34508157415632	195.71988744213132	213.6041989274117	271.81814134284735	313.8651423058761	347.55854020740173	392.31939546194764	710.4326086830607	1176.359955332759	1564.8015049720336	1921.7373795208648	2334.24871562973	2493.2540847454916	3083.197126432649	3506.5610314513165	3957.714650396459
0.29763514416313175	3.6819584804028587	7.98919854497519	12.293433468567924	14.850031032139777	21.107981825715022	24.193513816760678	23.682097218212995	34.23776042750803	36.06655083756766	43.18979344958625	72.88628707287216	118.41483159842414	173.30669436113448	183.3097869381761	221.2199461185193	275.36146023071655	293.7938938370272	392.4610290725244	363.9746064311491	731.5060004303423	1345.1128856003563	1747.1940388428347	1856.7014608629524	2163.377122169989	3026.9257133738747	3179.238043484349	3978.0911279523016	3654.576221834146
0.4832930238571752	3.6526337877070416	7.141539956021546	10.934239786015226	14.620324482843774	18.844839040161702	21.126048928481797	24.7467933142567	28.243301120222224	31.470832395552357	35.77942552526871	70.96237648206845	107.7724194254963	150.45655354312404	186.06804060893063	222.86526223171268	254.588567637935	283.4495568132577	340.4854551526079	369.6228170354416	737.7517242452693	1110.8469134390934	1485.9319741138538	1868.2111426084834	2206.9993934900726	2465.9865164250573	2964.370460034153	3315.692258673427	3555.1593880294504
0.7847599703514611	3.3306653874042444	6.773697079504233	9.882687301235247	13.086332255794307	16.33624057396003	19.750707557294664	22.680810590710067	26.672837620154684	30.378817095596418	32.41155627815631	64.90250525760933	95.63592457389797	130.80348917772466	169.75995016787584	192.4164833506701	230.6167768999839	263.80496218270804	293.3040626380815	319.89886373929676	651.9464156120372	971.5330728912609	1292.7899530707032	1635.9914072253114	1967.0330917669037	2341.9618966550884	2609.4522186323693	2966.2387143657384	3249.5797109053537
1.2742749857031335	3.1754239137319336	6.378328532783119	10.608583672654085	13.952542537751176	17.414712445748403	19.23932752962576	22.26671794171532	27.891156383167676	33.10963057628455	31.966283026612462	63.1214949962384	95.75906111104464	126.75740611749485	158.86581370444807	192.51435849657193	241.6064188606881	259.45046474766946	285.7287425691176	318.64251373009546	677.5226902036459	1037.3068265495833	1379.8493163233068	1600.772650666998	1932.3377452310945	2471.5814055431874	2565.7282059394306	2876.6434794209613	3228.4558580892267
