Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
0.483, 500.00, 1477.46 
0.483, 600.00, 1763.33 
0.483, 700.00, 2061.76 
0.483, 800.00, 2379.80 
0.483, 900.00, 2657.96 
0.483, 1000.00, 2970.02 
0.785, 1.00, 2.82 
0.785, 2.00, 5.63 
0.785, 3.00, 8.45 
0.785, 4.00, 11.32 
0.785, 5.00, 14.11 
0.785, 6.00, 16.92 
0.785, 7.00, 19.71 
0.785, 8.00, 22.53 
0.785, 9.00, 25.50 
0.785, 10.00, 27.99 
0.785, 20.00, 56.17 
0.785, 30.00, 84.32 
0.785, 40.00, 112.52 
0.785, 50.00, 140.73 
0.785, 60.00, 169.81 
0.785, 70.00, 198.27 
0.785, 80.00, 225.56 
0.785, 90.00, 254.78 
0.785, 100.00, 282.05 
0.785, 200.00, 564.28 
0.785, 300.00, 847.66 
0.785, 400.00, 1122.43 
0.785, 500.00, 1402.74 
0.785, 600.00, 1693.42 
0.785, 700.00, 1971.43 
0.785, 800.00, 2255.39 
0.785, 900.00, 2530.73 
0.785, 1000.00, 2818.22 
1.274, 1.00, 3.04 
1.274, 2.00, 5.99 
1.274, 3.00, 8.93 
1.274, 4.00, 11.94 
1.274, 5.00, 15.08 
1.274, 6.00, 17.86 
1.274, 7.00, 20.96 
1.274, 8.00, 24.11 
1.274, 9.00, 27.22 
1.274, 10.00, 30.01 
1.274, 20.00, 60.59 
1.274, 30.00, 90.39 
1.274, 40.00, 120.30 
1.274, 50.00, 150.10 
1.274, 60.00, 180.50 
1.274, 70.00, 213.45 
1.274, 80.00, 240.53 
1.274, 90.00, 272.93 
1.274, 100.00, 300.45 
1.274, 200.00, 598.61 
1.274, 300.00, 905.24 
1.274, 400.00, 1212.79 
1.274, 500.00, 1502.75 
1.274, 600.00, 1793.43 
1.274, 700.00, 2116.32 
1.274, 800.00, 2415.76 
1.274, 900.00, 2672.09 
1.274, 1000.00, 2999.42 
2.069, 1.00, 3.46 
2.069, 2.00, 6.89 
2.069, 3.00, 10.41 
2.069, 4.00, 13.71 
2.069, 5.00, 17.30 
2.069, 6.00, 20.61 
2.069, 7.00, 24.13 
2.069, 8.00, 27.10 
2.069, 9.00, 30.28 
2.069, 10.00, 34.98 
2.069, 20.00, 69.02 
2.069, 30.00, 100.76 
2.069, 40.00, 135.52 
2.069, 50.00, 173.72 
2.069, 60.00, 208.88 
2.069, 70.00, 241.81 
2.069, 80.00, 274.73 
2.069, 90.00, 311.54 
2.069, 100.00, 345.39 
2.069, 200.00, 697.25 
2.069, 300.00, 1034.40 
2.069, 400.00, 1390.46 
2.069, 500.00, 1699.61 
2.069, 600.00, 2083.21 
2.069, 700.00, 2419.31 
2.069, 800.00, 2786.55 
2.069, 900.00, 3129.59 
2.069, 1000.00, 3427.78 
3.360, 1.00, 4.28 
3.360, 2.00, 8.65 
3.360, 3.00, 13.14 
3.360, 4.00, 17.23 
3.360, 5.00, 21.45 
3.360, 6.00, 26.10 
3.360, 7.00, 30.49 
3.360, 8.00, 34.82 
3.360, 9.00, 39.19 
3.360, 10.00, 43.49 
3.360, 20.00, 86.25 
3.360, 30.00, 127.75 
3.360, 40.00, 170.59 
3.360, 50.00, 216.05 
3.360, 60.00, 259.88 
3.360, 70.00, 303.40 
3.360, 80.00, 352.89 
3.360, 90.00, 384.65 
3.360, 100.00, 439.09 
3.360, 200.00, 871.30 
3.360, 300.00, 1305.77 
3.360, 400.00, 1733.49 
3.360, 500.00, 2187.55 
3.360, 600.00, 2630.91 
3.360, 700.00, 3040.70 
3.360, 800.00, 3541.08 
3.360, 900.00, 3906.46 
3.360, 1000.00, 4420.98 
5.456, 1.00, 5.79 
5.456, 2.00, 11.32 
5.456, 3.00, 17.23 
5.456, 4.00, 23.07 
5.456, 5.00, 28.69 
5.456, 6.00, 34.56 
5.456, 7.00, 40.13 
5.456, 8.00, 45.55 
5.456, 9.00, 51.37 
5.456, 10.00, 58.10 
5.456, 20.00, 114.03 
5.456, 30.00, 172.83 
5.456, 40.00, 230.29 
5.456, 50.00, 287.05 
5.456, 60.00, 347.48 
5.456, 70.00, 403.67 
5.456, 80.00, 463.50 
5.456, 90.00, 527.60 
5.456, 100.00, 574.27 
5.456, 200.00, 1170.74 
5.456, 300.00, 1731.24 
5.456, 400.00, 2295.85 
5.456, 500.00, 2862.69 
5.456, 600.00, 3455.54 
5.456, 700.00, 4109.41 
5.456, 800.00, 4678.43 
5.456, 900.00, 5295.43 
5.456, 1000.00, 5690.64 
8.859, 1.00, 7.66 
8.859, 2.00, 15.23 
8.859, 3.00, 23.42 
8.859, 4.00, 31.21 
8.859, 5.00, 39.65 
8.859, 6.00, 46.59 
8.859, 7.00, 54.73 
8.859, 8.00, 62.16 
8.859, 9.00, 70.94 
8.859, 10.00, 78.54 
8.859, 20.00, 154.08 
8.859, 30.00, 236.45 
8.859, 40.00, 317.25 
8.859, 50.00, 391.23 
8.859, 60.00, 464.01 
8.859, 70.00, 540.35 
8.859, 80.00, 627.01 
8.859, 90.00, 700.36 
8.859, 100.00, 781.97 
8.859, 200.00, 1571.50 
8.859, 300.00, 2357.11 
8.859, 400.00, 3129.11 
8.859, 500.00, 3867.36 
8.859, 600.00, 4707.52 
8.859, 700.00, 5497.62 
8.859, 800.00, 6300.06 
8.859, 900.00, 7056.63 
8.859, 1000.00, 7783.09 
14.384, 1.00, 10.62 
14.384, 2.00, 21.08 
14.384, 3.00, 32.26 
14.384, 4.00, 43.02 
14.384, 5.00, 52.89 
14.384, 6.00, 64.09 
14.384, 7.00, 73.92 
14.384, 8.00, 85.02 
14.384, 9.00, 95.09 
14.384, 10.00, 106.42 
14.384, 20.00, 215.48 
14.384, 30.00, 317.79 
14.384, 40.00, 426.64 
14.384, 50.00, 532.01 
14.384, 60.00, 639.28 
14.384, 70.00, 747.24 
14.384, 80.00, 839.86 
14.384, 90.00, 948.05 
14.384, 100.00, 1051.73 
14.384, 200.00, 2129.95 
14.384, 300.00, 3156.67 
14.384, 400.00, 4344.36 
14.384, 500.00, 5344.66 
14.384, 600.00, 6342.90 
14.384, 700.00, 7414.16 
14.384, 800.00, 8521.95 
14.384, 900.00, 9518.01 
14.384, 1000.00, 10583.62 
23.357, 1.00, 14.39 
23.357, 2.00, 29.49 
23.357, 3.00, 43.47 
23.357, 4.00, 58.40 
23.357, 5.00, 73.48 
23.357, 6.00, 87.56 
23.357, 7.00, 100.49 
23.357, 8.00, 116.17 
23.357, 9.00, 131.39 
23.357, 10.00, 144.72 
23.357, 20.00, 286.90 
23.357, 30.00, 435.43 
23.357, 40.00, 581.84 
23.357, 50.00, 730.65 
23.357, 60.00, 855.74 
23.357, 70.00, 1031.04 
23.357, 80.00, 1162.19 
23.357, 90.00, 1318.81 
23.357, 100.00, 1449.33 
23.357, 200.00, 2966.14 
23.357, 300.00, 4345.41 
23.357, 400.00, 5782.03 
23.357, 500.00, 7280.29 
23.357, 600.00, 8670.31 
23.357, 700.00, 10111.82 
23.357, 800.00, 11506.42 
23.357, 900.00, 13298.18 
23.357, 1000.00, 14246.58 
37.927, 1.00, 19.84 
37.927, 2.00, 39.83 
37.927, 3.00, 59.38 
37.927, 4.00, 79.77 
37.927, 5.00, 99.74 
37.927, 6.00, 118.63 
37.927, 7.00, 140.91 
37.927, 8.00, 160.59 
37.927, 9.00, 179.63 
37.927, 10.00, 200.14 
37.927, 20.00, 399.64 
37.927, 30.00, 600.52 
37.927, 40.00, 796.39 
37.927, 50.00, 990.92 
37.927, 60.00, 1221.15 
37.927, 70.00, 1433.99 
37.927, 80.00, 1594.84 
37.927, 90.00, 1778.48 
37.927, 100.00, 1975.88 
37.927, 200.00, 3968.27 
37.927, 300.00, 6071.26 
37.927, 400.00, 7995.69 
37.927, 500.00, 9915.55 
37.927, 600.00, 11979.80 
37.927, 700.00, 14082.98 
37.927, 800.00, 15615.45 
37.927, 900.00, 17859.01 
37.927, 1000.00, 19971.40 
61.585, 1.00, 27.33 
61.585, 2.00, 54.54 
61.585, 3.00, 81.30 
61.585, 4.00, 109.82 
61.585, 5.00, 136.57 
61.585, 6.00, 165.78 
61.585, 7.00, 188.79 
61.585, 8.00, 220.31 
61.585, 9.00, 244.86 
61.585, 10.00, 268.62 
61.585, 20.00, 539.75 
61.585, 30.00, 828.14 
61.585, 40.00, 1108.17 
61.585, 50.00, 1367.42 
61.585, 60.00, 1661.82 
61.585, 70.00, 1901.14 
61.585, 80.00, 2203.29 
61.585, 90.00, 2461.65 
61.585, 100.00, 2738.69 
61.585, 200.00, 5507.05 
61.585, 300.00, 8184.87 
61.585, 400.00, 10961.65 
61.585, 500.00, 13639.73 
61.585, 600.00, 16613.05 
61.585, 700.00, 19194.04 
61.585, 800.00, 22400.28 
61.585, 900.00, 24353.15 
61.585, 1000.00, 26841.66 
100.000, 1.00, 37.91 
100.000, 2.00, 74.12 
100.000, 3.00, 113.84 
100.000, 4.00, 149.35 
100.000, 5.00, 186.51 
100.000, 6.00, 226.61 
100.000, 7.00, 264.66 
100.000, 8.00, 303.97 
100.000, 9.00, 337.85 
100.000, 10.00, 371.94 
100.000, 20.00, 756.07 
100.000, 30.00, 1116.17 
100.000, 40.00, 1506.52 
100.000, 50.00, 1892.41 
100.000, 60.00, 2273.22 
100.000, 70.00, 2645.51 
100.000, 80.00, 3023.51 
100.000, 90.00, 3360.54 
100.000, 100.00, 3758.12 
100.000, 200.00, 7588.57 
100.000, 300.00, 11249.72 
100.000, 400.00, 14732.06 
100.000, 500.00, 18761.53 
100.000, 600.00, 22450.89 
100.000, 700.00, 25952.64 
100.000, 800.00, 29945.14 
100.000, 900.00, 34117.98 
100.000, 1000.00, 37166.44 
