Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
0.183, 20.00, 71.53 
0.183, 30.00, 105.27 
0.183, 40.00, 137.65 
0.183, 50.00, 170.47 
0.183, 60.00, 217.01 
0.183, 70.00, 239.12 
0.183, 80.00, 270.87 
0.183, 90.00, 320.33 
0.183, 100.00, 360.01 
0.183, 200.00, 685.36 
0.183, 300.00, 1077.53 
0.183, 400.00, 1363.88 
0.183, 500.00, 1709.59 
0.183, 600.00, 2158.48 
0.183, 700.00, 2464.10 
0.183, 800.00, 2710.20 
0.183, 900.00, 3126.25 
0.183, 1000.00, 3600.46 
0.298, 1.00, 3.14 
0.298, 2.00, 6.35 
0.298, 3.00, 9.62 
0.298, 4.00, 12.45 
0.298, 5.00, 15.98 
0.298, 6.00, 19.34 
0.298, 7.00, 22.30 
0.298, 8.00, 24.93 
0.298, 9.00, 29.07 
0.298, 10.00, 30.88 
0.298, 20.00, 63.28 
0.298, 30.00, 94.87 
0.298, 40.00, 127.92 
0.298, 50.00, 157.58 
0.298, 60.00, 189.33 
0.298, 70.00, 224.91 
0.298, 80.00, 255.83 
0.298, 90.00, 287.02 
0.298, 100.00, 314.19 
0.298, 200.00, 626.65 
0.298, 300.00, 932.41 
0.298, 400.00, 1214.50 
0.298, 500.00, 1539.87 
0.298, 600.00, 1859.57 
0.298, 700.00, 2173.50 
0.298, 800.00, 2545.97 
0.298, 900.00, 2824.95 
0.298, 1000.00, 3117.88 
0.483, 1.00, 2.82 
0.483, 2.00, 5.87 
0.483, 3.00, 8.71 
0.483, 4.00, 11.68 
0.483, 5.00, 14.22 
0.483, 6.00, 17.04 
0.483, 7.00, 19.97 
0.483, 8.00, 23.29 
0.483, 9.00, 25.78 
0.483, 10.00, 29.07 
0.483, 20.00, 57.68 
0.483, 30.00, 85.64 
0.483, 40.00, 116.89 
0.483, 50.00, 145.93 
0.483, 60.00, 173.99 
0.483, 70.00, 201.46 
0.483, 80.00, 226.62 
0.483, 90.00, 260.47 
0.483, 100.00, 286.43 
0.483, 200.00, 581.96 
0.483, 300.00, 847.90 
0.483, 400.00, 1140.98 
0.483, 500.00, 1417.83 
0.483, 600.00, 1702.00 
0.483, 700.00, 2049.21 
0.483, 800.00, 2358.95 
0.483, 900.00, 2593.28 
0.483, 1000.00, 2120.42 
0.785, 1.00, 2.19 
0.785, 2.00, 5.38 
0.785, 3.00, 8.14 
0.785, 4.00, 10.86 
0.785, 5.00, 13.61 
0.785, 6.00, 16.50 
0.785, 7.00, 19.43 
0.785, 8.00, 21.59 
0.785, 9.00, 25.03 
0.785, 10.00, 27.03 
0.785, 20.00, 55.27 
0.785, 30.00, 80.90 
0.785, 40.00, 108.36 
0.785, 50.00, 137.81 
0.785, 60.00, 166.79 
0.785, 70.00, 191.00 
0.785, 80.00, 220.23 
0.785, 90.00, 248.47 
0.785, 100.00, 271.55 
0.785, 200.00, 554.36 
0.785, 300.00, 817.33 
0.785, 400.00, 1094.84 
0.785, 500.00, 1392.75 
0.785, 600.00, 1666.98 
0.785, 700.00, 1445.30 
0.785, 800.00, 2237.65 
0.785, 900.00, 2488.74 
0.785, 1000.00, 2784.67 
1.274, 1.00, 2.86 
1.274, 2.00, 5.77 
1.274, 3.00, 8.55 
1.274, 4.00, 11.32 
1.274, 5.00, 14.69 
1.274, 6.00, 17.65 
1.274, 7.00, 19.92 
1.274, 8.00, 23.40 
1.274, 9.00, 26.31 
1.274, 10.00, 28.63 
1.274, 20.00, 60.16 
1.274, 30.00, 85.56 
1.274, 40.00, 116.79 
1.274, 50.00, 142.57 
1.274, 60.00, 175.94 
1.274, 70.00, 211.44 
1.274, 80.00, 237.38 
1.274, 90.00, 253.84 
1.274, 100.00, 296.96 
1.274, 200.00, 561.44 
1.274, 300.00, 879.47 
1.274, 400.00, 1211.03 
1.274, 500.00, 1425.55 
1.274, 600.00, 1758.51 
1.274, 700.00, 2007.89 
1.274, 800.00, 2345.48 
1.274, 900.00, 2540.12 
1.274, 1000.00, 2923.25 
2.069, 1.00, 3.23 
2.069, 2.00, 6.26 
2.069, 3.00, 9.82 
2.069, 4.00, 12.99 
2.069, 5.00, 15.64 
2.069, 6.00, 18.61 
2.069, 7.00, 23.09 
2.069, 8.00, 24.13 
2.069, 9.00, 27.91 
2.069, 10.00, 33.05 
2.069, 20.00, 62.40 
2.069, 30.00, 91.10 
2.069, 40.00, 120.23 
2.069, 50.00, 154.98 
2.069, 60.00, 185.60 
2.069, 70.00, 211.66 
2.069, 80.00, 257.48 
2.069, 90.00, 296.89 
2.069, 100.00, 328.44 
2.069, 200.00, 632.28 
2.069, 300.00, 982.02 
2.069, 400.00, 1219.52 
2.069, 500.00, 1581.54 
2.069, 600.00, 1943.35 
2.069, 700.00, 2227.34 
2.069, 800.00, 2464.10 
2.069, 900.00, 2913.04 
2.069, 1000.00, 3076.13 
3.360, 1.00, 3.64 
3.360, 2.00, 7.91 
3.360, 3.00, 12.06 
3.360, 4.00, 14.58 
3.360, 5.00, 19.58 
3.360, 6.00, 22.42 
3.360, 7.00, 27.77 
3.360, 8.00, 32.02 
3.360, 9.00, 35.40 
3.360, 10.00, 36.60 
3.360, 20.00, 73.47 
3.360, 30.00, 109.25 
3.360, 40.00, 142.76 
3.360, 50.00, 184.64 
3.360, 60.00, 221.85 
3.360, 70.00, 259.61 
3.360, 80.00, 313.41 
3.360, 90.00, 333.40 
3.360, 100.00, 375.57 
3.360, 200.00, 736.88 
3.360, 300.00, 1193.62 
3.360, 400.00, 1495.37 
3.360, 500.00, 1897.77 
3.360, 600.00, 2430.12 
3.360, 700.00, 2616.85 
3.360, 800.00, 3275.33 
3.360, 900.00, 3576.39 
3.360, 1000.00, 3896.19 
5.456, 1.00, 4.89 
5.456, 2.00, 9.67 
5.456, 3.00, 14.86 
5.456, 4.00, 19.45 
5.456, 5.00, 24.99 
5.456, 6.00, 30.11 
5.456, 7.00, 34.98 
5.456, 8.00, 40.30 
5.456, 9.00, 44.26 
5.456, 10.00, 49.19 
5.456, 20.00, 105.47 
5.456, 30.00, 146.83 
5.456, 40.00, 196.42 
5.456, 50.00, 255.88 
5.456, 60.00, 282.03 
5.456, 70.00, 342.40 
5.456, 80.00, 402.23 
5.456, 90.00, 453.45 
5.456, 100.00, 507.32 
5.456, 200.00, 1003.96 
5.456, 300.00, 1497.88 
5.456, 400.00, 1991.63 
5.456, 500.00, 2476.67 
5.456, 600.00, 3031.59 
5.456, 700.00, 3537.66 
5.456, 800.00, 4023.06 
5.456, 900.00, 4479.05 
5.456, 1000.00, 4955.72 
8.859, 1.00, 6.76 
8.859, 2.00, 13.80 
8.859, 3.00, 20.75 
8.859, 4.00, 26.90 
8.859, 5.00, 33.29 
8.859, 6.00, 39.71 
8.859, 7.00, 48.78 
8.859, 8.00, 50.64 
8.859, 9.00, 62.73 
8.859, 10.00, 67.46 
8.859, 20.00, 136.98 
8.859, 30.00, 209.05 
8.859, 40.00, 284.79 
8.859, 50.00, 342.37 
8.859, 60.00, 417.20 
8.859, 70.00, 476.99 
8.859, 80.00, 544.75 
8.859, 90.00, 607.59 
8.859, 100.00, 668.69 
8.859, 200.00, 1393.88 
8.859, 300.00, 2051.01 
8.859, 400.00, 2685.75 
8.859, 500.00, 3440.07 
8.859, 600.00, 4054.48 
8.859, 700.00, 4719.97 
8.859, 800.00, 5402.64 
8.859, 900.00, 6152.10 
8.859, 1000.00, 6741.68 
14.384, 1.00, 9.82 
14.384, 2.00, 18.61 
14.384, 3.00, 27.31 
14.384, 4.00, 36.67 
14.384, 5.00, 47.19 
14.384, 6.00, 57.49 
14.384, 7.00, 66.03 
14.384, 8.00, 72.82 
14.384, 9.00, 84.11 
14.384, 10.00, 93.25 
14.384, 20.00, 183.20 
14.384, 30.00, 282.38 
14.384, 40.00, 368.92 
14.384, 50.00, 463.34 
14.384, 60.00, 573.92 
14.384, 70.00, 655.11 
14.384, 80.00, 755.29 
14.384, 90.00, 854.79 
14.384, 100.00, 913.31 
14.384, 200.00, 1848.84 
14.384, 300.00, 2814.30 
14.384, 400.00, 3705.02 
14.384, 500.00, 4679.54 
14.384, 600.00, 5597.93 
14.384, 700.00, 6676.67 
14.384, 800.00, 7630.94 
14.384, 900.00, 8337.30 
14.384, 1000.00, 9252.72 
23.357, 1.00, 12.60 
23.357, 2.00, 25.96 
23.357, 3.00, 38.20 
23.357, 4.00, 48.25 
23.357, 5.00, 65.97 
23.357, 6.00, 77.42 
23.357, 7.00, 91.52 
23.357, 8.00, 101.36 
23.357, 9.00, 117.52 
23.357, 10.00, 121.20 
23.357, 20.00, 253.02 
23.357, 30.00, 387.67 
23.357, 40.00, 522.91 
23.357, 50.00, 644.12 
23.357, 60.00, 764.51 
23.357, 70.00, 899.87 
23.357, 80.00, 1025.77 
23.357, 90.00, 1180.27 
23.357, 100.00, 1294.10 
23.357, 200.00, 2560.94 
23.357, 300.00, 3804.26 
23.357, 400.00, 5176.43 
23.357, 500.00, 6405.77 
23.357, 600.00, 6789.40 
23.357, 700.00, 8930.06 
23.357, 800.00, 10335.24 
23.357, 900.00, 11561.04 
23.357, 1000.00, 13054.41 
37.927, 1.00, 17.43 
37.927, 2.00, 34.95 
37.927, 3.00, 49.12 
37.927, 4.00, 68.25 
37.927, 5.00, 89.45 
37.927, 6.00, 105.59 
37.927, 7.00, 125.36 
37.927, 8.00, 143.20 
37.927, 9.00, 156.93 
37.927, 10.00, 174.82 
37.927, 20.00, 351.58 
37.927, 30.00, 531.71 
37.927, 40.00, 699.27 
37.927, 50.00, 876.81 
37.927, 60.00, 1050.87 
