Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
0.183, 30.00, 43.58 
0.183, 40.00, 58.73 
0.183, 50.00, 73.10 
0.183, 60.00, 87.32 
0.183, 70.00, 104.01 
0.183, 80.00, 114.97 
0.183, 90.00, 129.52 
0.183, 100.00, 146.64 
0.183, 200.00, 296.27 
0.183, 300.00, 433.52 
0.183, 400.00, 225.63 
0.183, 500.00, 743.49 
0.183, 600.00, 867.61 
0.183, 700.00, 396.12 
0.183, 800.00, 1162.57 
0.183, 900.00, 1325.50 
0.183, 1000.00, 1474.31 
0.298, 1.00, 1.49 
0.298, 2.00, 2.89 
0.298, 3.00, 4.40 
0.298, 4.00, 5.93 
0.298, 5.00, 7.10 
0.298, 6.00, 8.92 
0.298, 7.00, 10.29 
0.298, 8.00, 11.77 
0.298, 9.00, 13.14 
0.298, 10.00, 14.79 
0.298, 20.00, 29.73 
0.298, 30.00, 44.40 
0.298, 40.00, 59.35 
0.298, 50.00, 73.86 
0.298, 60.00, 88.64 
0.298, 70.00, 98.83 
0.298, 80.00, 111.22 
0.298, 90.00, 71.67 
0.298, 100.00, 149.61 
0.298, 200.00, 294.58 
0.298, 300.00, 441.92 
0.298, 400.00, 597.19 
0.298, 500.00, 738.32 
0.298, 600.00, 895.64 
0.298, 700.00, 973.73 
0.298, 800.00, 1185.09 
0.298, 900.00, 1334.20 
0.298, 1000.00, 1459.34 
0.483, 1.00, 1.08 
0.483, 2.00, 2.92 
0.483, 3.00, 4.38 
0.483, 4.00, 5.89 
0.483, 5.00, 7.34 
0.483, 6.00, 8.73 
0.483, 7.00, 10.21 
0.483, 8.00, 11.68 
0.483, 9.00, 13.22 
0.483, 10.00, 14.62 
0.483, 20.00, 28.97 
0.483, 30.00, 43.63 
0.483, 40.00, 58.20 
0.483, 50.00, 70.69 
0.483, 60.00, 86.73 
0.483, 70.00, 98.91 
0.483, 80.00, 116.60 
0.483, 90.00, 130.17 
0.483, 100.00, 144.50 
0.483, 200.00, 289.07 
0.483, 300.00, 441.02 
0.483, 400.00, 581.27 
0.483, 500.00, 730.14 
0.483, 600.00, 868.58 
0.483, 700.00, 753.73 
0.483, 800.00, 869.26 
0.483, 900.00, 1305.16 
0.483, 1000.00, 1096.32 
0.785, 1.00, 1.49 
0.785, 2.00, 2.96 
0.785, 3.00, 4.48 
0.785, 4.00, 5.94 
0.785, 5.00, 7.35 
0.785, 6.00, 8.87 
0.785, 7.00, 10.38 
0.785, 8.00, 11.77 
0.785, 9.00, 13.28 
0.785, 10.00, 14.93 
0.785, 20.00, 29.62 
0.785, 30.00, 44.34 
0.785, 40.00, 59.54 
0.785, 50.00, 74.29 
0.785, 60.00, 89.16 
0.785, 70.00, 104.55 
0.785, 80.00, 117.78 
0.785, 90.00, 133.97 
0.785, 100.00, 147.36 
0.785, 200.00, 297.27 
0.785, 300.00, 442.10 
0.785, 400.00, 597.36 
0.785, 500.00, 736.28 
0.785, 600.00, 890.90 
0.785, 700.00, 1039.50 
0.785, 800.00, 1178.65 
0.785, 900.00, 1332.77 
0.785, 1000.00, 1478.80 
1.274, 1.00, 1.44 
1.274, 2.00, 2.93 
1.274, 3.00, 4.38 
1.274, 4.00, 5.78 
1.274, 5.00, 7.28 
1.274, 6.00, 8.70 
1.274, 7.00, 10.16 
1.274, 8.00, 11.54 
1.274, 9.00, 13.11 
1.274, 10.00, 14.55 
1.274, 20.00, 28.69 
1.274, 30.00, 43.24 
1.274, 40.00, 58.32 
1.274, 50.00, 72.39 
1.274, 60.00, 86.72 
1.274, 70.00, 102.31 
1.274, 80.00, 114.62 
1.274, 90.00, 131.69 
1.274, 100.00, 144.67 
1.274, 200.00, 283.66 
1.274, 300.00, 426.78 
1.274, 400.00, 578.08 
1.274, 500.00, 733.67 
1.274, 600.00, 869.40 
1.274, 700.00, 1005.75 
1.274, 800.00, 1152.40 
1.274, 900.00, 1321.29 
1.274, 1000.00, 1449.48 
2.069, 1.00, 1.24 
2.069, 2.00, 2.41 
2.069, 3.00, 3.68 
2.069, 4.00, 4.89 
2.069, 5.00, 6.30 
2.069, 6.00, 7.81 
2.069, 7.00, 9.32 
2.069, 8.00, 9.89 
2.069, 9.00, 11.62 
2.069, 10.00, 12.21 
2.069, 20.00, 26.22 
2.069, 30.00, 39.49 
2.069, 40.00, 49.34 
2.069, 50.00, 61.15 
2.069, 60.00, 74.06 
2.069, 70.00, 85.70 
2.069, 80.00, 97.74 
2.069, 90.00, 111.44 
2.069, 100.00, 132.10 
2.069, 200.00, 252.78 
2.069, 300.00, 395.84 
2.069, 400.00, 490.76 
2.069, 500.00, 629.12 
2.069, 600.00, 739.97 
2.069, 700.00, 882.02 
2.069, 800.00, 976.77 
2.069, 900.00, 1159.42 
2.069, 1000.00, 1244.05 
3.360, 1.00, 1.09 
3.360, 2.00, 2.13 
3.360, 3.00, 3.46 
3.360, 4.00, 4.18 
3.360, 5.00, 5.41 
3.360, 6.00, 6.32 
3.360, 7.00, 7.37 
3.360, 8.00, 8.50 
3.360, 9.00, 9.87 
3.360, 10.00, 10.57 
